"UPC","UNITS","DOLLARS","iri_key","week","package","flavorscent","typeofgrain","pr","f","d","brand","vol_eq","price","price_pr","j"
"00-01-38000-20913",5,21.45,"279429",1514,"BOX","REGULAR","WHEAT BRAN","0","NONE","0","KELLOGGS SPECIAL K PROTEIN PL",0.8438,4.29,0,2
"00-01-38000-20913",1,3.89,"250299",1490,"BOX","REGULAR","WHEAT BRAN","0","NONE","0","KELLOGGS SPECIAL K PROTEIN PL",0.8438,3.89,0,2
"00-01-38000-20913",24,76.68,"251986",1499,"BOX","REGULAR","WHEAT BRAN","1","B","0","KELLOGGS SPECIAL K PROTEIN PL",0.8438,3.195,3.195,2
"00-01-38000-20913",6,20,"278619",1487,"BOX","REGULAR","WHEAT BRAN","0","B","0","KELLOGGS SPECIAL K PROTEIN PL",0.8438,3.33333333333333,0,2
"00-01-38000-20913",4,14.4,"648547",1506,"BOX","REGULAR","WHEAT BRAN","1","NONE","0","KELLOGGS SPECIAL K PROTEIN PL",0.8438,3.6,3.6,2
"00-01-38000-20913",7,31.43,"268335",1481,"BOX","REGULAR","WHEAT BRAN","0","NONE","0","KELLOGGS SPECIAL K PROTEIN PL",0.8438,4.49,0,2
"00-01-38000-20913",8,28.72,"248128",1510,"BOX","REGULAR","WHEAT BRAN","0","NONE","0","KELLOGGS SPECIAL K PROTEIN PL",0.8438,3.59,0,2
"00-01-38000-20913",4,16.28,"292788",1498,"BOX","REGULAR","WHEAT BRAN","0","NONE","0","KELLOGGS SPECIAL K PROTEIN PL",0.8438,4.07,0,2
"00-01-38000-20913",19,49.93,"233234",1516,"BOX","REGULAR","WHEAT BRAN","1","B","0","KELLOGGS SPECIAL K PROTEIN PL",0.8438,2.62789473684211,2.62789473684211,2
"00-01-38000-20913",25,62.51,"241565",1493,"BOX","REGULAR","WHEAT BRAN","1","NONE","0","KELLOGGS SPECIAL K PROTEIN PL",0.8438,2.5004,2.5004,2
"00-01-38000-20913",7,32.55,"237350",1499,"BOX","REGULAR","WHEAT BRAN","0","A","0","KELLOGGS SPECIAL K PROTEIN PL",0.8438,4.65,0,2
"00-01-38000-20913",5,23.25,"934474",1491,"BOX","REGULAR","WHEAT BRAN","0","NONE","0","KELLOGGS SPECIAL K PROTEIN PL",0.8438,4.65,0,2
"00-01-38000-20913",15,52.5,"224457",1493,"BOX","REGULAR","WHEAT BRAN","1","NONE","0","KELLOGGS SPECIAL K PROTEIN PL",0.8438,3.5,3.5,2
"00-01-38000-20913",3,8.97,"657577",1496,"BOX","REGULAR","WHEAT BRAN","0","NONE","0","KELLOGGS SPECIAL K PROTEIN PL",0.8438,2.99,0,2
"00-01-38000-20913",9,24.68,"931558",1504,"BOX","REGULAR","WHEAT BRAN","1","NONE","0","KELLOGGS SPECIAL K PROTEIN PL",0.8438,2.74222222222222,2.74222222222222,2
"00-01-38000-20913",10,25,"230104",1495,"BOX","REGULAR","WHEAT BRAN","1","B","0","KELLOGGS SPECIAL K PROTEIN PL",0.8438,2.5,2.5,2
"00-01-38000-20962",6,20.94,"673415",1512,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",1.0938,3.49,0,2
"00-01-38000-20962",8,34.32,"647836",1528,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",1.0938,4.29,0,2
"00-01-38000-20962",16,32,"276578",1480,"BOX","REGULAR","CORN","1","A","0","KELLOGGS FROSTED FLAKES",1.0938,2,2,2
"00-01-38000-20962",15,50.1,"200633",1524,"BOX","REGULAR","CORN","1","NONE","0","KELLOGGS FROSTED FLAKES",1.0938,3.34,3.34,2
"00-01-38000-20962",8,23.92,"660222",1500,"BOX","REGULAR","CORN","1","A+","0","KELLOGGS FROSTED FLAKES",1.0938,2.99,2.99,2
"00-01-38000-21067",3,9,"213235",1496,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS CORN POPS",1.4375,3,0,2
"00-01-38000-21067",6,17.94,"661692",1498,"BOX","REGULAR","CORN","1","NONE","0","KELLOGGS CORN POPS",1.4375,2.99,2.99,2
"00-01-38000-21067",3,9.87,"223773",1516,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS CORN POPS",1.4375,3.29,0,2
"00-01-38000-22775",3,11.97,"673415",1520,"BOX","TOASTED","WHOLE GRAIN OAT","0","NONE","0","KELLOGGS SMART START",0.95,3.99,0,2
"00-01-38000-22775",2,7.76,"272353",1512,"BOX","TOASTED","WHOLE GRAIN OAT","0","NONE","0","KELLOGGS SMART START",0.95,3.88,0,2
"00-01-38000-22775",1,3.79,"659361",1492,"BOX","TOASTED","WHOLE GRAIN OAT","0","NONE","0","KELLOGGS SMART START",0.95,3.79,0,2
"00-01-38000-22775",1,3.89,"684796",1508,"BOX","TOASTED","WHOLE GRAIN OAT","0","A","0","KELLOGGS SMART START",0.95,3.89,0,2
"00-01-38000-22775",3,13.11,"654104",1505,"BOX","TOASTED","WHOLE GRAIN OAT","0","NONE","0","KELLOGGS SMART START",0.95,4.37,0,2
"00-01-38000-22775",3,11.57,"234598",1527,"BOX","TOASTED","WHOLE GRAIN OAT","0","NONE","0","KELLOGGS SMART START",0.95,3.85666666666667,0,2
"00-01-38000-22775",4,18.76,"286394",1515,"BOX","TOASTED","WHOLE GRAIN OAT","0","NONE","0","KELLOGGS SMART START",0.95,4.69,0,2
"00-01-38000-23396",7,20.93,"279714",1491,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",1.9375,2.99,0,2
"00-01-38000-23396",59,169.92,"1107101",1499,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",1.9375,2.88,0,2
"00-01-38000-23396",9,27,"268221",1494,"BOX","REGULAR","CORN","1","NONE","0","KELLOGGS FROSTED FLAKES",1.9375,3,3,2
"00-01-38000-23396",6,18,"283900",1496,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",1.9375,3,0,2
"00-01-38000-24490",1,3.09,"657577",1498,"BOX","BROWN SUGAR MAPLE","WHOLE GRAIN OAT","0","NONE","0","KELLOGGS SMART START",0.95,3.09,0,2
"00-01-38000-24490",6,27.54,"240093",1509,"BOX","BROWN SUGAR MAPLE","WHOLE GRAIN OAT","0","NONE","0","KELLOGGS SMART START",0.95,4.59,0,2
"00-01-38000-24490",17,48.31,"278667",1502,"BOX","BROWN SUGAR MAPLE","WHOLE GRAIN OAT","1","A","2","KELLOGGS SMART START",0.95,2.84176470588235,2.84176470588235,2
"00-01-38000-24490",9,42.21,"277002",1496,"BOX","BROWN SUGAR MAPLE","WHOLE GRAIN OAT","0","B","0","KELLOGGS SMART START",0.95,4.69,0,2
"00-01-38000-24490",3,13.77,"534995",1485,"BOX","BROWN SUGAR MAPLE","WHOLE GRAIN OAT","0","NONE","0","KELLOGGS SMART START",0.95,4.59,0,2
"00-01-38000-24490",2,8.38,"240415",1503,"BOX","BROWN SUGAR MAPLE","WHOLE GRAIN OAT","0","NONE","0","KELLOGGS SMART START",0.95,4.19,0,2
"00-01-38000-24490",3,13.74,"269342",1491,"BOX","BROWN SUGAR MAPLE","WHOLE GRAIN OAT","0","NONE","0","KELLOGGS SMART START",0.95,4.58,0,2
"00-01-38000-24490",4,17.07,"250379",1513,"BOX","BROWN SUGAR MAPLE","WHOLE GRAIN OAT","1","NONE","0","KELLOGGS SMART START",0.95,4.2675,4.2675,2
"00-01-38000-26754",13,35.58,"277073",1505,"BOX","STRAWBERRY DELIGHT","WHOLE GRAIN WHEAT","1","A","1","KELLOGGS FROSTED MINI WHEATS",1.0187,2.73692307692308,2.73692307692308,2
"00-01-38000-26754",4,14.76,"227852",1508,"BOX","STRAWBERRY DELIGHT","WHOLE GRAIN WHEAT","1","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.0187,3.69,3.69,2
"00-01-38000-26754",8,36.72,"648850",1492,"BOX","STRAWBERRY DELIGHT","WHOLE GRAIN WHEAT","0","A","0","KELLOGGS FROSTED MINI WHEATS",1.0187,4.59,0,2
"00-01-38000-26754",5,18.25,"237107",1516,"BOX","STRAWBERRY DELIGHT","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.0187,3.65,0,2
"00-01-38000-26754",18,71.82,"274125",1504,"BOX","STRAWBERRY DELIGHT","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.0187,3.99,0,2
"00-01-38000-26754",11,49.39,"1130219",1521,"BOX","STRAWBERRY DELIGHT","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.0187,4.49,0,2
"00-01-38000-26754",12,35.96,"200553",1496,"BOX","STRAWBERRY DELIGHT","WHOLE GRAIN WHEAT","1","NONE","2","KELLOGGS FROSTED MINI WHEATS",1.0187,2.99666666666667,2.99666666666667,2
"00-01-38000-26754",13,33.94,"246389",1500,"BOX","STRAWBERRY DELIGHT","WHOLE GRAIN WHEAT","1","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.0187,2.61076923076923,2.61076923076923,2
"00-01-38000-26754",7,20.93,"239927",1523,"BOX","STRAWBERRY DELIGHT","WHOLE GRAIN WHEAT","1","A","0","KELLOGGS FROSTED MINI WHEATS",1.0187,2.99,2.99,2
"00-01-38000-26754",17,34,"650725",1499,"BOX","STRAWBERRY DELIGHT","WHOLE GRAIN WHEAT","1","B","0","KELLOGGS FROSTED MINI WHEATS",1.0187,2,2,2
"00-01-38000-26754",5,18.3,"659827",1509,"BOX","STRAWBERRY DELIGHT","WHOLE GRAIN WHEAT","1","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.0187,3.66,3.66,2
"00-01-38000-26754",1,3.65,"274473",1506,"BOX","STRAWBERRY DELIGHT","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.0187,3.65,0,2
"00-01-38000-26754",2,6.8,"259137",1530,"BOX","STRAWBERRY DELIGHT","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.0187,3.4,0,2
"00-01-38000-26754",6,20.28,"1109322",1501,"BOX","STRAWBERRY DELIGHT","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.0187,3.38,0,2
"00-01-38000-26754",5,18.45,"220750",1521,"BOX","STRAWBERRY DELIGHT","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.0187,3.69,0,2
"00-01-38000-26754",1,4.99,"278609",1495,"BOX","STRAWBERRY DELIGHT","WHOLE GRAIN WHEAT","0","B","0","KELLOGGS FROSTED MINI WHEATS",1.0187,4.99,0,2
"00-01-38000-26754",4,18.36,"1108436",1519,"BOX","STRAWBERRY DELIGHT","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.0187,4.59,0,2
"00-01-38000-26754",4,15.56,"239593",1509,"BOX","STRAWBERRY DELIGHT","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.0187,3.89,0,2
"00-01-38000-26754",1,3.57,"230514",1529,"BOX","STRAWBERRY DELIGHT","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.0187,3.57,0,2
"00-01-38000-26754",3,10.17,"933727",1517,"BOX","STRAWBERRY DELIGHT","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.0187,3.39,0,2
"00-01-38000-26754",2,8.98,"1130174",1487,"BOX","STRAWBERRY DELIGHT","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.0187,4.49,0,2
"00-01-38000-26754",8,31.92,"259016",1513,"BOX","STRAWBERRY DELIGHT","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.0187,3.99,0,2
"00-01-38000-26754",9,26.99,"284497",1485,"BOX","STRAWBERRY DELIGHT","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.0187,2.99888888888889,0,2
"00-01-38000-29121",8,31.92,"284189",1503,"BOX","TOASTED","RICE","1","NONE","0","KELLOGGS RICE KRISPIES",1.125,3.99,3.99,2
"00-01-38000-29121",9,44.91,"227587",1500,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",1.125,4.99,0,2
"00-01-38000-29121",3,14.97,"239189",1493,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",1.125,4.99,0,2
"00-01-38000-29121",9,31.77,"253713",1482,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",1.125,3.53,0,2
"00-01-38000-29121",7,22.59,"934038",1480,"BOX","TOASTED","RICE","1","NONE","0","KELLOGGS RICE KRISPIES",1.125,3.22714285714286,3.22714285714286,2
"00-01-38000-29121",3,12.27,"233779",1484,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",1.125,4.09,0,2
"00-01-38000-29121",8,27.92,"214045",1530,"BOX","TOASTED","RICE","1","NONE","0","KELLOGGS RICE KRISPIES",1.125,3.49,3.49,2
"00-01-38000-29121",6,29.94,"253179",1510,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",1.125,4.99,0,2
"00-01-38000-29121",68,170,"243628",1487,"BOX","TOASTED","RICE","1","A","2","KELLOGGS RICE KRISPIES",1.125,2.5,2.5,2
"00-01-38000-29121",12,52.78,"253936",1484,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",1.125,4.39833333333333,0,2
"00-01-38000-29121",16,78.56,"1078045",1524,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",1.125,4.91,0,2
"00-01-38000-29121",6,29.94,"241220",1526,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",1.125,4.99,0,2
"00-01-38000-29121",1,2.67,"244343",1510,"BOX","TOASTED","RICE","1","A","0","KELLOGGS RICE KRISPIES",1.125,2.67,2.67,2
"00-01-38000-29121",6,32.94,"262785",1526,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",1.125,5.49,0,2
"00-01-38000-29121",10,50.9,"655950",1493,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",1.125,5.09,0,2
"00-01-38000-29121",12,48.6,"233411",1486,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",1.125,4.05,0,2
"00-01-38000-31151",4,22.76,"288056",1499,"BOX","FRUIT","MULTI GRAIN","0","A","0","KELLOGGS FROOT LOOPS",1.5625,5.69,0,2
"00-01-38000-31151",2,10.98,"251069",1483,"BOX","FRUIT","MULTI GRAIN","0","NONE","0","KELLOGGS FROOT LOOPS",1.5625,5.49,0,2
"00-01-38000-31329",7,8.75,"1108996",1508,"CUP","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",0.1563,1.25,0,2
"00-01-38000-31829",46,115,"286681",1501,"BOX","REGULAR","WHOLE GRAIN WHEAT","1","A","0","KELLOGGS FROSTED MINI WHEATS",1.125,2.5,2.5,2
"00-01-38000-31829",4,16.92,"259111",1489,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.125,4.23,0,2
"00-01-38000-31829",15,45,"648374",1493,"BOX","REGULAR","WHOLE GRAIN WHEAT","1","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.125,3,3,2
"00-01-38000-31829",4,18.36,"283987",1527,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.125,4.59,0,2
"00-01-38000-31829",20,89.8,"232898",1504,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.125,4.49,0,2
"00-01-38000-31829",11,41.69,"240824",1496,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.125,3.79,0,2
"00-01-38000-31829",19,70.11,"654142",1506,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.125,3.69,0,2
"00-01-38000-31829",47,117.59,"6004169",1491,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.125,2.50191489361702,0,2
"00-01-38000-31829",2,8.38,"280850",1498,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.125,4.19,0,2
"00-01-38000-31829",76,228,"261694",1494,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.125,3,0,2
"00-01-38000-31829",39,116.61,"268029",1526,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.125,2.99,0,2
"00-01-38000-31829",8,31.85,"241565",1494,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.125,3.98125,0,2
"00-01-38000-31829",2,7.18,"281543",1524,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.125,3.59,0,2
"00-01-38000-31829",18,58.4,"267475",1519,"BOX","REGULAR","WHOLE GRAIN WHEAT","1","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.125,3.24444444444444,3.24444444444444,2
"00-01-38000-31829",100,199.04,"656534",1486,"BOX","REGULAR","WHOLE GRAIN WHEAT","1","A","2","KELLOGGS FROSTED MINI WHEATS",1.125,1.9904,1.9904,2
"00-01-38000-31829",7,32.13,"205395",1504,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","B","0","KELLOGGS FROSTED MINI WHEATS",1.125,4.59,0,2
"00-01-38000-31829",25,109.95,"233096",1507,"BOX","REGULAR","WHOLE GRAIN WHEAT","1","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.125,4.398,4.398,2
"00-01-38000-31829",13,40.6,"234337",1492,"BOX","REGULAR","WHOLE GRAIN WHEAT","1","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.125,3.12307692307692,3.12307692307692,2
"00-01-38000-31829",44,140.36,"225757",1483,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.125,3.19,0,2
"00-01-38000-31829",50,150,"288075",1527,"BOX","REGULAR","WHOLE GRAIN WHEAT","1","B","0","KELLOGGS FROSTED MINI WHEATS",1.125,3,3,2
"00-01-38000-31829",44,132,"236396",1503,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.125,3,0,2
"00-01-38000-31829",36,67.68,"934382",1515,"BOX","REGULAR","WHOLE GRAIN WHEAT","1","A","0","KELLOGGS FROSTED MINI WHEATS",1.125,1.88,1.88,2
"00-01-38000-31829",30,78,"648245",1501,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.125,2.6,0,2
"00-01-38000-31829",10,36.9,"451327",1492,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.125,3.69,0,2
"00-01-38000-31834",2,10.98,"283050",1496,"BOX","REGULAR","WHOLE GRAIN WHEAT","1","A","0","KELLOGGS FROSTED MINI WHEATS",1.5,5.49,5.49,2
"00-01-38000-31834",12,51.48,"232473",1527,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.5,4.29,0,2
"00-01-38000-31834",19,75.81,"214926",1492,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.5,3.99,0,2
"00-01-38000-31834",13,46.8,"290528",1492,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.5,3.6,0,2
"00-01-38000-31834",16,79.84,"257337",1496,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.5,4.99,0,2
"00-01-38000-31834",20,77.8,"248128",1508,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.5,3.89,0,2
"00-01-38000-31834",5,19.75,"237573",1503,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.5,3.95,0,2
"00-01-38000-31834",17,78.03,"654104",1529,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.5,4.59,0,2
"00-01-38000-31834",10,41.9,"242493",1524,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.5,4.19,0,2
"00-01-38000-31834",6,23.94,"251434",1520,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.5,3.99,0,2
"00-01-38000-31834",44,143.56,"205282",1522,"BOX","REGULAR","WHOLE GRAIN WHEAT","1","B","0","KELLOGGS FROSTED MINI WHEATS",1.5,3.26272727272727,3.26272727272727,2
"00-01-38000-31834",35,89.6,"270266",1483,"BOX","REGULAR","WHOLE GRAIN WHEAT","1","A","2","KELLOGGS FROSTED MINI WHEATS",1.5,2.56,2.56,2
"00-01-38000-31834",15,59.85,"680574",1493,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.5,3.99,0,2
"00-01-38000-31834",4,15.8,"649471",1520,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.5,3.95,0,2
"00-01-38000-31834",25,86.25,"270924",1522,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.5,3.45,0,2
"00-01-38000-31834",10,52.5,"272110",1500,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.5,5.25,0,2
"00-01-38000-31834",13,42.64,"658361",1526,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.5,3.28,0,2
"00-01-38000-31834",4,19.16,"236068",1480,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.5,4.79,0,2
"00-01-38000-31834",5,26.45,"295097",1509,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.5,5.29,0,2
"00-01-38000-31834",13,49.27,"653366",1520,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","2","KELLOGGS FROSTED MINI WHEATS",1.5,3.79,0,2
"00-01-38000-31834",18,59.22,"657831",1507,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.5,3.29,0,2
"00-01-38000-31834",6,27.78,"239927",1517,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.5,4.63,0,2
"00-01-38000-31834",10,44.9,"1130099",1484,"BOX","REGULAR","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.5,4.49,0,2
"00-01-38000-31834",41,97.99,"1130281",1523,"BOX","REGULAR","WHOLE GRAIN WHEAT","1","A","0","KELLOGGS FROSTED MINI WHEATS",1.5,2.39,2.39,2
"00-01-38000-31834",3,9,"294261",1483,"BOX","REGULAR","WHOLE GRAIN WHEAT","1","B","0","KELLOGGS FROSTED MINI WHEATS",1.5,3,3,2
"00-01-38000-31836",52,103.48,"214465",1506,"BOX","REGULAR","CORN","1","B","0","KELLOGGS FROSTED FLAKES",0.875,1.99,1.99,2
"00-01-38000-31836",54,135.49,"642902",1511,"BOX","REGULAR","CORN","1","B","0","KELLOGGS FROSTED FLAKES",0.875,2.50907407407407,2.50907407407407,2
"00-01-38000-31836",5,18.55,"231505",1516,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",0.875,3.71,0,2
"00-01-38000-31836",29,130.21,"250725",1493,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",0.875,4.49,0,2
"00-01-38000-31836",8,30.32,"267699",1490,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",0.875,3.79,0,2
"00-01-38000-31836",5,17.45,"220750",1517,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",0.875,3.49,0,2
"00-01-38000-31836",13,48.27,"533482",1481,"BOX","REGULAR","CORN","0","NONE","1","KELLOGGS FROSTED FLAKES",0.875,3.71307692307692,0,2
"00-01-38000-31836",9,27.99,"534466",1524,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",0.875,3.11,0,2
"00-01-38000-31836",12,44.28,"650827",1505,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",0.875,3.69,0,2
"00-01-38000-31836",11,39.05,"265550",1507,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",0.875,3.55,0,2
"00-01-38000-31836",43,107.5,"269838",1509,"BOX","REGULAR","CORN","1","A","0","KELLOGGS FROSTED FLAKES",0.875,2.5,2.5,2
"00-01-38000-31836",7,27.23,"293336",1524,"BOX","REGULAR","CORN","0","B","0","KELLOGGS FROSTED FLAKES",0.875,3.89,0,2
"00-01-38000-31836",26,66.47,"234759",1513,"BOX","REGULAR","CORN","1","B","0","KELLOGGS FROSTED FLAKES",0.875,2.55653846153846,2.55653846153846,2
"00-01-38000-31836",9,41.31,"273920",1497,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",0.875,4.59,0,2
"00-01-38000-31836",4,15.96,"223999",1506,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",0.875,3.99,0,2
"00-01-38000-31836",14,30.67,"274250",1493,"BOX","REGULAR","CORN","1","NONE","0","KELLOGGS FROSTED FLAKES",0.875,2.19071428571429,2.19071428571429,2
"00-01-38000-31836",8,26.08,"223442",1486,"BOX","REGULAR","CORN","0","A","0","KELLOGGS FROSTED FLAKES",0.875,3.26,0,2
"00-01-38000-31836",6,18.66,"235735",1530,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",0.875,3.11,0,2
"00-01-38000-31836",10,38.02,"452539",1505,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",0.875,3.802,0,2
"00-01-38000-31838",24,60.98,"651548",1482,"BOX","REGULAR","CORN","1","NONE","0","KELLOGGS FROSTED FLAKES",1.0625,2.54083333333333,2.54083333333333,2
"00-01-38000-31838",1,4.29,"253040",1518,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",1.0625,4.29,0,2
"00-01-38000-31838",108,270,"274424",1503,"BOX","REGULAR","CORN","1","A","1","KELLOGGS FROSTED FLAKES",1.0625,2.5,2.5,2
"00-01-38000-31838",6,22.14,"668889",1507,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",1.0625,3.69,0,2
"00-01-38000-31838",5,14.95,"657577",1504,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",1.0625,2.99,0,2
